id,PROPERTY TYPE,CITY,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,HOA/MONTH,LATITUDE,LONGITUDE,community,floor
NY_10658,Condo/Co-op,Little Neck,2.0,1.0,Deepdale Gardens,900.0,,1950.0,681.0,,40.75820039999999,-73.7237597,Deepdale Gardens,No
NY_9361,Condo/Co-op,Kew Gardens,2.0,1.0,Metro Manor,1100.0,,1950.0,878.0,,40.7069299,-73.82404,Metro Manor,wood floor
NY_5222,Townhouse,Staten Island,2.0,2.0,West Brighton,1208.0,5040.0,1935.0,806.0,,40.6321795,-74.1130535,West Brighton,No
NY_716,Single Family Residential,Staten Island,3.0,3.0,South Beach,1290.0,2300.0,2005.0,61.0,,40.589588,-74.07663199999998,South Beach,No
NY_2313,Single Family Residential,Floral Park,4.0,2.0,Floral Park,1350.0,4000.0,1950.0,837.0,,40.740492,-73.7092119,Floral Park,No
NY_7756,Townhouse,Staten Island,5.0,5.0,Princes Bay,4438.0,8968.0,2018.0,208.0,,40.5263188,-74.2000129,Princes Bay,No
NY_1917,Single Family Residential,Staten Island,4.0,4.0,Tottenville,3420.0,9856.0,2018.0,417.0,170.0,40.5046099,-74.2320162,Tottenville,No
NY_8087,Condo/Co-op,Bronx,1.0,1.0,Bronx,750.0,,1964.0,541.0,,40.8676187,-73.9076447,Bronx,No
NY_10607,Condo/Co-op,Little Neck,2.0,1.0,Deepdale Gardens,960.0,,1955.0,523.0,,40.7569951,-73.7296387,Deepdale Gardens,No
NY_4195,Single Family Residential,Bronx,2.0,1.5,Bronx,990.0,2722.0,1930.0,1074.0,,40.8671649,-73.840884,,No
NY_8772,Condo/Co-op,Bronx,2.0,1.0,Bronx,980.0,,2006.0,878.0,320.0,40.843948,-73.8141673,Bronx,No
NY_9979,Single Family Residential,Jamaica,3.0,1.5,Jamaica,1280.0,3000.0,1930.0,164.0,,40.72459,-73.732936,Jamaica,No
NY_5840,Condo/Co-op,Bronx,1.0,1.0,Parkchester,674.0,,1940.0,558.0,,40.8407494,-73.8625842,Parkchester,No
NY_3824,Multi-Family (2-4 Unit),Flushing,6.0,2.5,Flushing,2200.0,7500.0,1929.0,177.0,,40.769018,-73.810715,Flushing,wood floor
NY_7292,Condo/Co-op,Bronx,1.0,1.0,Bronx,650.0,,1927.0,757.0,,40.8306309,-73.9281289,Bronx,No
NY_3409,Single Family Residential,Malba,4.0,3.0,Malba,1900.0,8547.0,1950.0,698.0,,40.792904,-73.826624,Malba,wood floor
NY_3112,Single Family Residential,Staten Island,3.0,2.0,Dongan Hills Colony,1272.0,6132.0,1955.0,141.0,,40.60283,-74.0972695,Dongan Hills Colony,No
NY_9671,Multi-Family (2-4 Unit),Bronx,5.0,2.5,Bronx,3000.0,2500.0,1930.0,271.0,,40.8281579,-73.8146238,Bronx,No
NY_7983,Single Family Residential,Staten Island,3.0,2.0,Elm Park,1300.0,1755.0,1998.0,654.0,,40.6311196,-74.1493433,Elm Park,No
NY_7637,Single Family Residential,Staten Island,4.0,3.0,Princes Bay,1680.0,4200.0,1955.0,473.0,,40.5347734,-74.1994747,Princes Bay,No
NY_3659,Multi-Family (2-4 Unit),Bronx,6.0,2.0,Bronx,2800.0,,1965.0,80.0,,40.832782,-73.873032,Bronx,No
NY_7866,Townhouse,Staten Island,2.0,1.0,Mariners Harbor,2520.0,5310.0,1925.0,858.0,,40.6320066,-74.1567278,Mariners Harbor,No
NY_5172,Multi-Family (2-4 Unit),Middle Village,4.0,3.0,Middle Village North,2905.0,2162.0,1960.0,668.0,,40.717458,-73.879364,Middle Village North,wood floor
NY_4745,Condo/Co-op,Floral Park,1.0,1.5,North Shore Towers,1230.0,,1975.0,446.0,,40.7574839,-73.7138635,North Shore Towers,wood floor
NY_6032,Multi-Family (2-4 Unit),Richmond Hill S.,6.0,2.0,Richmond Hill S.,2024.0,1840.0,1901.0,1065.0,,40.691566,-73.8318309,Richmond Hill S.,wood floor
NY_8547,Multi-Family (2-4 Unit),Woodhaven,6.0,2.0,Woodhaven,2080.0,2000.0,1901.0,523.0,,40.690069,-73.867195,Woodhaven,wood floor
NY_10541,Single Family Residential,Little Neck,4.0,3.0,Little Neck,2200.0,4000.0,1975.0,1010.0,,40.773505,-73.73904499999998,Little Neck,wood floor
NY_4724,Townhouse,Brooklyn,6.0,3.0,Bensonhurst,2480.0,2500.0,1925.0,93.0,,40.6121911,-73.980868,Bensonhurst,No
NY_295,Condo/Co-op,Brooklyn,1.0,1.0,Ditmas Park/Midwood,882.0,,2010.0,786.0,479.0,40.6345604,-73.9584837,Ditmas Park/Midwood,wood floor
NY_6770,Single Family Residential,Bronx,11.0,3.0,Bronx,3750.0,,1950.0,276.0,,40.8546863,-73.7893136,Bronx,No
NY_6395,Condo/Co-op,Briarwood,1.0,1.0,Greenbriar,700.0,,1967.0,801.0,,40.7097331,-73.81882940000001,Greenbriar,wood floor
NY_4206,Single Family Residential,Bronx,5.0,2.5,Bronx,1782.0,1799.0,1950.0,655.0,,40.874936,-73.845589,,No
NY_2625,Multi-Family (2-4 Unit),Corona,7.0,3.0,Corona,2088.0,3500.0,1910.0,453.0,,40.75556629999999,-73.8697975,Corona,wood floor
NY_1579,Condo/Co-op,call Listing Agent,1.0,1.0,New York,700.0,,1939.0,1026.0,,40.8711251,-73.9174014,New York,No
NY_1768,Single Family Residential,Staten Island,3.0,3.0,Tottenville,1900.0,8316.0,1960.0,422.0,,40.5067911,-74.2404235,Tottenville,No
NY_1902,Single Family Residential,Staten Island,4.0,3.0,Tottenville,3500.0,6305.0,1988.0,662.0,,40.5046946,-74.2489813,Tottenville,No
NY_9484,Single Family Residential,Jamaica Estates,4.0,3.0,Jamaica Estates,1632.0,3982.0,1935.0,1032.0,,40.725825,-73.787812,Jamaica Estates,wood floor
NY_3219,Single Family Residential,Staten Island,3.0,2.0,Dongan Hills-Above Hylan,1340.0,2500.0,1965.0,162.0,,40.593872,-74.09054499999998,Dongan Hills-Above Hylan,No
NY_7047,Single Family Residential,Bronx,4.0,2.0,Bronx,1760.0,2252.0,1960.0,528.0,,40.82140820000001,-73.85324449999997,Bronx,No
NY_6907,Multi-Family (2-4 Unit),Bronx,7.0,3.0,Bronx,2776.0,2500.0,1920.0,983.0,,40.8157476,-73.86237440000002,Bronx,No
NY_6529,Condo/Co-op,Astoria,1.0,1.0,3601 28th Avenue Condo,573.0,2000.0,2016.0,957.0,,40.766724,-73.915797,3601 28th Avenue Condo,wood floor
NY_8667,Single Family Residential,Cambria Heights,3.0,2.0,Cambria Heights,2900.0,2900.0,1925.0,928.0,,40.70108,-73.747652,Cambria Heights,wood floor
NY_9761,Multi-Family (2-4 Unit),Bronx,4.0,2.0,Bronx,1770.0,2813.0,1955.0,345.0,,40.853676,-73.83035699999998,Bronx,No
NY_8858,Single Family Residential,Bronx,2.0,1.0,Bronx,855.0,,1910.0,381.0,,40.8347589,-73.82746709999998,Bronx,No
NY_7226,Condo/Co-op,Bay Ridge,1.0,1.0,Imperial Plaza Owners,900.0,,1938.0,288.0,,40.6331749,-74.03171640000002,Imperial Plaza Owners,wood floor
NY_672,Single Family Residential,Staten Island,3.0,2.0,Dongan Hills Colony,1242.0,4599.0,1965.0,276.0,,40.59024270000001,-74.09179759999998,Dongan Hills Colony,No
NY_5801,Single Family Residential,Ozone Park,3.0,1.5,Ozone Park,1120.0,2000.0,1920.0,409.0,,40.677107,-73.84957,Ozone Park,wood floor
NY_4937,Single Family Residential,Staten Island,3.0,2.0,Bay Terrace,1232.0,2376.0,1965.0,957.0,,40.55513120000001,-74.1309776,Bay Terrace,No
NY_4970,Condo/Co-op,Staten Island,1.0,1.0,Grant City,530.0,530.0,1959.0,981.0,292.0,40.5795138,-74.1075247,Grant City,No
NY_9104,Single Family Residential,Staten Island,3.0,3.0,Westerleigh,1280.0,25100.0,1920.0,313.0,,40.62389829999999,-74.1353507,Westerleigh,No
NY_5170,Multi-Family (2-4 Unit),Middle Village,5.0,3.0,Middle Village,2200.0,2970.0,1930.0,544.0,,40.714502,-73.8834679,Middle Village,wood floor
NY_8748,Single Family Residential,Bronx,3.0,2.5,Bronx,2500.0,3040.0,1987.0,563.0,325.0,40.8402429,-73.8158991,Bronx,hardwood floor
NY_2518,Condo/Co-op,Elmhurst,2.0,1.0,22-39 78th Street,804.0,,1948.0,212.0,532.0,40.737975,-73.8801301,22-39 78th Street,No
NY_3194,Single Family Residential,Staten Island,3.0,2.0,Concord,900.0,1090.0,2002.0,253.0,,40.6138356,-74.0778392,Concord,No
NY_3048,Single Family Residential,Staten Island,3.0,4.0,Dongan Hills-Above Hylan,1536.0,2500.0,2002.0,843.0,,40.5931629,-74.096695,Dongan Hills-Above Hylan,No
NY_7654,Single Family Residential,Staten Island,2.0,3.0,Princes Bay,2112.0,2107.0,1996.0,1052.0,215.0,40.5140839,-74.2033809,Princes Bay,No
NY_7426,Multi-Family (5+ Unit),Bronx,0.0,,Bronx,12000.0,5000.0,2017.0,1038.0,,40.8646979,-73.866601,Bronx,No
NY_9234,Townhouse,Staten Island,4.0,3.0,Westerleigh,1740.0,1925.0,2001.0,766.0,80.0,40.6235907,-74.14490450000002,Westerleigh,No
NY_10933,Multi-Family (2-4 Unit),Bronx,0.0,,Bronx,2148.0,1598.0,1910.0,711.0,,40.8070903,-73.910793,Bronx,No
NY_2962,Single Family Residential,S. Ozone Park,3.0,1.0,S. Ozone Park,1424.0,2325.0,1925.0,267.0,,40.672514,-73.825422,S. Ozone Park,wood floor
NY_6050,Condo/Co-op,Maspeth,2.0,1.0,Ridgewood Gardens,800.0,,1956.0,375.0,,40.731690500000006,-73.9013963,Ridgewood Gardens,No
NY_10323,Single Family Residential,Staten Island,3.0,2.0,Travis,1500.0,5000.0,1901.0,680.0,,40.5955407,-74.184558,Travis,No
NY_190,Single Family Residential,Fresh Meadows,4.0,3.0,Fresh Meadows,1661.0,4000.0,1945.0,504.0,,40.7313509,-73.782902,Fresh Meadows,wood floor
NY_5179,Townhouse,Middle Village,2.0,1.0,Middle Village,830.0,2100.0,1920.0,598.0,,40.714663,-73.882189,Middle Village,No
NY_7837,Townhouse,Staten Island,6.0,6.0,Mariners Harbor,2000.0,5000.0,1915.0,815.0,,40.6371739,-74.1690208,Mariners Harbor,No
NY_3101,Single Family Residential,Staten Island,3.0,2.0,Grasmere,1110.0,2400.0,1965.0,365.0,,40.605459,-74.09070799999998,Grasmere,No
NY_8691,Single Family Residential,Bronx,3.0,3.0,Bronx,2520.0,,1910.0,942.0,,40.8377876,-73.8321999,Bronx,No
NY_3692,Multi-Family (2-4 Unit),Bronx,3.0,2.0,Bronx,1320.0,1467.0,1930.0,843.0,,40.8295,-73.861814,Bronx,hardwood floor
NY_6159,Single Family Residential,Bronx,4.0,2.0,Bronx,1965.0,1929.0,1965.0,382.0,,40.848451,-73.891773,Bronx,No
NY_1551,Condo/Co-op,Bronx,0.0,1.0,Riverdale,645.0,,1970.0,164.0,,40.8854224,-73.91429000000002,Riverdale,No
NY_10644,Multi-Family (2-4 Unit),Douglaston,8.0,4.0,Douglaston,2356.0,5840.0,1970.0,801.0,,40.748741,-73.73497900000002,Douglaston,No
NY_3228,Townhouse,Staten Island,6.0,5.0,Dongan Hills-Above Hylan,2520.0,3800.0,2019.0,30.0,,40.5943071,-74.09722370000001,Dongan Hills-Above Hylan,No
NY_6131,Townhouse,Maspeth,2.0,1.0,Maspeth,704.0,1655.0,1925.0,211.0,,40.7206789,-73.89989,Maspeth,No
NY_3431,Condo/Co-op,Beechhurst,3.0,1.0,Lehavre On The Water,1144.0,,1955.0,647.0,,40.793664,-73.7978229,Lehavre On The Water,No
NY_785,Townhouse,Staten Island,3.0,3.0,Rosebank,2067.0,7574.0,2017.0,660.0,,40.6104403,-74.0766696,Rosebank,No
NY_10396,Single Family Residential,Staten Island,3.0,3.0,Manor Heights,1800.0,1900.0,2005.0,326.0,,40.605148,-74.131091,Manor Heights,No
NY_1314,Condo/Co-op,Bronx,1.0,1.0,Riverdale,846.0,,1961.0,842.0,,40.8802503,-73.9168307,Riverdale,No
NY_3445,Condo/Co-op,Bayside,2.0,1.0,Clearview Gardens,900.0,,1950.0,541.0,,40.7821194,-73.7924399,Clearview Gardens,wood floor
NY_3373,Condo/Co-op,Beechhurst,4.0,2.5,Wild Flower Estate,2900.0,,2002.0,444.0,791.0,40.7932921,-73.79517790000001,Wild Flower Estate,wood floor
NY_5862,Multi-Family (2-4 Unit),Bronx,3.0,2.0,Bronx,1953.0,2500.0,1920.0,1010.0,,40.8443302,-73.85687209999998,Bronx,No
NY_7448,Condo/Co-op,Bronx,2.0,1.0,Bronx,974.0,,1968.0,180.0,,40.8644237,-73.8680481,Bronx,No
NY_2949,Multi-Family (2-4 Unit),S. Ozone Park,4.0,3.0,Wakefield,1800.0,5000.0,1950.0,901.0,,40.667966,-73.811346,Wakefield,wood floor
NY_4653,Condo/Co-op,Brooklyn,2.0,1.0,Promark Condominiums,825.0,,2007.0,436.0,285.0,40.6737115,-73.9267929,Promark Condominiums,wood floor
NY_7365,Multi-Family (2-4 Unit),Bronx,6.0,3.0,Bronx,2364.0,5475.0,1925.0,446.0,,40.8723737,-73.864304,Bronx,No
NY_2974,Multi-Family (2-4 Unit),Ozone Park,6.0,3.0,Ozone Park,3000.0,1888.0,1930.0,1065.0,,40.671774,-73.8241,Ozone Park,wood floor
NY_9563,Condo/Co-op,Richmond Hill,1.0,1.0,86-10 Owners Corp.,700.0,,1928.0,571.0,,40.6981799,-73.83976,86-10 Owners Corp.,wood floor
NY_176,Single Family Residential,Fresh Meadows,4.0,3.5,Hillcrest,2055.0,4030.0,1950.0,17.0,,40.731055,-73.79715,Hillcrest,wood floor
NY_7043,Single Family Residential,Bronx,1.0,2.0,Bronx,1410.0,2500.0,1920.0,676.0,,40.8155778,-73.8591928,Bronx,No
NY_10672,Condo/Co-op,Bronx,1.0,1.0,Riverdale,750.0,,1963.0,737.0,,40.898454,-73.89873390000002,Riverdale,No
NY_1092,Single Family Residential,Staten Island,3.0,3.0,Todt Hill,2200.0,10925.0,1966.0,753.0,,40.6043055,-74.10816700000002,Todt Hill,No
NY_11073,Condo/Co-op,New York,0.0,1.0,Off Island,550.0,10815.0,1963.0,362.0,1136.0,40.7661653,-73.957714,Off Island,No
NY_10712,Condo/Co-op,Bronx,1.0,1.0,Riverdale,738.0,,1950.0,45.0,,40.9053593,-73.896659,Riverdale,No
NY_5669,Multi-Family (2-4 Unit),Woodside,10.0,4.0,Woodside,2802.0,2500.0,1901.0,330.0,,40.747685,-73.907128,Woodside,wood floor
NY_7695,Single Family Residential,Staten Island,2.0,2.0,Rossville,1900.0,1294.0,1992.0,801.0,37.0,40.546988,-74.217782,Rossville,No
NY_6269,Condo/Co-op,New York,4.0,1.0,New York,900.0,,1910.0,178.0,,40.8320777,-73.9407843,New York,No
NY_5560,Condo/Co-op,Woodside,1.0,1.0,Henderson,650.0,,1960.0,1018.0,,40.75136,-73.901432,Henderson,wood floor
NY_4420,Condo/Co-op,Jackson Heights,1.0,1.0,7,639.0,,1940.0,893.0,422.0,40.7689011,-73.8920263,7,wood floor
NY_7345,Condo/Co-op,Bronx,1.0,1.0,Bronx,700.0,,1952.0,878.0,,40.8725715,-73.8695845,Bronx,No
NY_3891,Condo/Co-op,Rego Park,0.0,1.0,Halsey House,700.0,,1950.0,590.0,,40.7318349,-73.857606,Halsey House,wood floor
NY_5494,Condo/Co-op,Brooklyn,3.0,2.0,,1500.0,,2009.0,463.0,286.0,40.5952537,-73.9955636,,No
NY_2778,Condo/Co-op,Jackson Heights,1.0,1.0,Mayfair - The Surrey,850.0,,1937.0,485.0,,40.74999310000001,-73.89304920000002,Mayfair - The Surrey,wood floor
NY_570,Townhouse,Staten Island,5.0,3.0,Huguenot,2112.0,4326.0,1970.0,334.0,,40.529265,-74.1905775,Huguenot,No
NY_10645,Condo/Co-op,Little Neck,3.0,1.0,Deepdale Gardens,1055.0,,1955.0,785.0,,40.7602876,-73.7289397,Deepdale Gardens,No
NY_4436,Multi-Family (2-4 Unit),E. Elmhurst,6.0,4.0,E. Elmhurst,2737.0,1785.0,1965.0,564.0,,40.759918,-73.896289,E. Elmhurst,No
NY_4582,Condo/Co-op,Bellerose,2.0,1.0,Bellerose,925.0,,1950.0,661.0,,40.7503863,-73.72145490000003,Bellerose,wood floor
NY_9560,Multi-Family (2-4 Unit),Richmond Hill,6.0,3.0,Richmond Hill,2500.0,2500.0,1920.0,309.0,,40.694579,-73.8438137,Richmond Hill,wood floor
NY_3564,Single Family Residential,St. Albans,3.0,2.0,St. Albans,1169.0,2667.0,1925.0,948.0,,40.693691,-73.748097,St. Albans,wood floor
NY_8659,Single Family Residential,Cambria Heights,4.0,2.5,Cambria Heights,1350.0,4000.0,1945.0,799.0,,40.691673,-73.734127,Cambria Heights,No
NY_8934,Condo/Co-op,Bronx,1.0,1.0,Bronx,950.0,,1960.0,856.0,,40.89787070000001,-73.86290279999999,Bronx,No
NY_10951,Condo/Co-op,Forest Hills,1.0,1.0,The Euclid,875.0,,1964.0,907.0,,40.7212241,-73.8387321,The Euclid,wood floor
NY_5289,Single Family Residential,Staten Island,3.0,3.0,West Brighton,1232.0,1120.0,2004.0,86.0,76.0,40.636027,-74.123099,West Brighton,No
NY_4237,Single Family Residential,Bronx,3.0,1.5,Bronx,2500.0,3040.0,1935.0,753.0,,40.895049,-73.853302,Bronx,No
NY_7930,Single Family Residential,Staten Island,1.0,1.0,Graniteville,782.0,782.0,1985.0,788.0,242.0,40.622382,-74.16549499999998,Graniteville,No
NY_8089,Condo/Co-op,Bronx,1.0,1.0,Bronx,750.0,322039.0,1950.0,122.0,,40.863759,-73.9084665,Bronx,No
NY_359,Single Family Residential,Staten Island,4.0,2.0,Arden Heights,1848.0,2068.0,1980.0,375.0,68.0,40.5536182,-74.19668859999999,Arden Heights,No
NY_69,Multi-Family (2-4 Unit),Bayside,6.0,4.0,Bayside,2652.0,4600.0,1965.0,212.0,,40.785461,-73.793689,Bayside,wood floor
NY_7334,Multi-Family (2-4 Unit),Bronx,8.0,5.0,Bronx,3600.0,2286.0,2006.0,739.0,,40.8810799,-73.8597526,Bronx,No
NY_2114,Single Family Residential,Bayside,4.0,2.0,Bayside,1824.0,6000.0,1945.0,757.0,,40.73775300000001,-73.751164,Bayside,wood floor
NY_1204,Multi-Family (2-4 Unit),Ozone Park,8.0,4.0,Ozone Park,3000.0,6500.0,1925.0,743.0,,40.6860969,-73.84847490000001,Ozone Park,wood floor
NY_8392,Single Family Residential,College Point,4.0,1.5,College Point,1320.0,3485.0,1910.0,1089.0,,40.7768439,-73.845663,College Point,No
NY_9229,Single Family Residential,Staten Island,3.0,4.0,Port Richmond,2000.0,7200.0,2006.0,849.0,83.0,40.6274842,-74.13608470000001,Port Richmond,No
NY_9748,Single Family Residential,Bronx,3.0,2.5,Bronx,1460.0,2500.0,1925.0,1079.0,,40.8479331,-73.8542081,Bronx,No
NY_8063,Condo/Co-op,Bronx,3.0,1.5,Bronx,1100.0,,1912.0,141.0,,40.8624599,-73.90819590000002,Bronx,No
NY_4744,Condo/Co-op,Floral Park,1.0,1.0,North Shore Towers,680.0,,1975.0,551.0,,40.7568752,-73.7110078,North Shore Towers,wood floor
NY_1601,Multi-Family (2-4 Unit),Arverne,6.0,4.0,Arverne,2066.0,3500.0,2004.0,214.0,,40.593228,-73.7997571,Arverne,No
NY_5616,Condo/Co-op,Woodside,0.0,1.0,Berkley Coop Towrs Sec 2,450.0,,1963.0,915.0,,40.7466968,-73.91067609999998,Berkley Coop Towrs Sec 2,No
NY_10439,Single Family Residential,Staten Island,4.0,4.0,Westerleigh,3478.0,5000.0,2005.0,554.0,,40.6187072,-74.1240189,Westerleigh,No
NY_5363,Single Family Residential,Staten Island,3.0,2.0,West Brighton,1300.0,6700.0,1920.0,642.0,,40.6340086,-74.10852259999999,West Brighton,No
NY_6103,Multi-Family (2-4 Unit),Maspeth,7.0,4.0,Maspeth,1848.0,2500.0,1920.0,890.0,,40.72855,-73.892471,Maspeth,wood floor
NY_5901,Multi-Family (2-4 Unit),Bronx,8.0,4.0,Bronx,3222.0,2374.0,1901.0,1093.0,,40.8438323,-73.8629602,Bronx,No
NY_4983,Single Family Residential,Staten Island,3.0,2.0,Richmond Town,1269.0,5200.0,1960.0,418.0,,40.5707304,-74.1318939,Richmond Town,No
NY_10952,Condo/Co-op,Forest Hills,1.0,1.0,Austin St/ Qb,1000.0,,1938.0,731.0,,40.7185326,-73.8394712,Austin St/ Qb,wood floor
NY_4423,Multi-Family (2-4 Unit),Jackson Heights,4.0,3.0,Jackson Heights,1936.0,2200.0,1960.0,1010.0,,40.760314,-73.897307,Jackson Heights,wood floor
NY_3698,Multi-Family (2-4 Unit),Bronx,0.0,,Bronx,2640.0,2874.0,1930.0,1046.0,,40.8341289,-73.8675592,Bronx,No
NY_5023,Single Family Residential,Staten Island,3.0,4.0,New Dorp,1920.0,2500.0,2008.0,967.0,,40.5619754,-74.1108593,New Dorp,No
NY_6626,Multi-Family (2-4 Unit),Bronx,0.0,,Bronx,2321.0,2156.0,1901.0,948.0,,40.8501904,-73.8832966,Bronx,No
NY_10385,Single Family Residential,Staten Island,2.0,2.0,Willowbrook,1200.0,966.0,1985.0,374.0,195.0,40.607256,-74.14810899999998,Willowbrook,No
NY_3592,Single Family Residential,Jamaica,4.0,4.0,Laurelton,1720.0,2500.0,2006.0,326.0,,40.69639779999999,-73.762495,Laurelton,wood floor
NY_2675,Condo/Co-op,Jackson Heights,4.0,2.0,Jackson Heights,1700.0,,1950.0,380.0,,40.7493341,-73.88341779999998,Jackson Heights,wood floor
NY_5943,Condo/Co-op,Bronx,2.0,1.0,Bronx,782.0,,1940.0,282.0,772.0,40.839978,-73.860888,Bronx,No
NY_1787,Townhouse,Staten Island,3.0,4.0,Tottenville,2680.0,3500.0,2001.0,673.0,,40.5046632,-74.2410195,Tottenville,No
NY_6254,Condo/Co-op,New York City,1.0,1.0,Hell's Kitchen,607.0,,2007.0,796.0,686.0,40.7628756,-73.99466690000001,Hell's Kitchen,wood floor
NY_2123,Multi-Family (2-4 Unit),Bayside,6.0,2.5,Bayside,2976.0,3131.0,1965.0,113.0,,40.750703,-73.753362,Bayside,wood floor
NY_9639,Single Family Residential,Bronx,2.0,2.0,Bronx,1696.0,2374.0,1920.0,505.0,,40.8367475,-73.821528,Bronx,No
NY_1650,Multi-Family (2-4 Unit),Astoria,5.0,3.5,Astoria,2566.0,1625.0,1901.0,486.0,,40.7724924,-73.91341659999998,Astoria,No
NY_7464,Multi-Family (2-4 Unit),Bronx,6.0,2.0,Bronx,2844.0,5710.0,1905.0,96.0,,40.8857406,-73.8637986,Bronx,No
NY_8777,Single Family Residential,Bronx,3.0,1.5,Bronx,1280.0,2500.0,1920.0,991.0,,40.831995,-73.8283402,Bronx,No
NY_4255,Multi-Family (2-4 Unit),Bronx,0.0,,Bronx,2166.0,1942.0,1996.0,480.0,,40.88505670000001,-73.83485340000001,Bronx,No
NY_6729,Condo/Co-op,Bronx,2.0,2.5,Bronx,1632.0,230876.0,1983.0,1.0,850.0,40.8462285,-73.7830789,Bronx,No
NY_1489,Condo/Co-op,Bronx,1.0,1.0,Riverdale,750.0,,1953.0,647.0,,40.8876468,-73.90984940000001,Riverdale,No
NY_7136,Single Family Residential,Bronx,5.0,1.0,Bronx,1772.0,2874.0,1910.0,548.0,,40.867119,-73.8892738,Bronx,No
NY_10108,Townhouse,Staten Island,6.0,3.0,Great Kills,2392.0,4998.0,1975.0,884.0,,40.5561771,-74.1569113,Great Kills,No
NY_9843,Condo/Co-op,Bronx,2.0,2.0,Bronx,1200.0,1197.0,1970.0,360.0,,40.8455961,-73.8264218,Bronx,No
NY_1545,Condo/Co-op,Bronx,1.0,1.0,Riverdale,800.0,,1962.0,178.0,,40.8825647,-73.9213061,Riverdale,No
NY_8828,Single Family Residential,Bronx,3.0,2.5,Bronx,1690.0,1799.0,1955.0,331.0,,40.8407138,-73.846834,Bronx,No
NY_774,Condo/Co-op,Staten Island,1.0,1.0,Rosebank,900.0,900.0,1974.0,600.0,559.0,40.6080934,-74.0738983,Rosebank,No
NY_2372,Condo/Co-op,Kew Garden Hills,1.0,1.0,Joyce Equity,750.0,,1960.0,942.0,,40.73045379999999,-73.82645440000002,Joyce Equity,wood floor
NY_9613,Multi-Family (2-4 Unit),Bronx,5.0,2.0,Bronx,1800.0,2500.0,1925.0,758.0,,40.8174226,-73.81404930000002,Bronx,No
NY_5779,Single Family Residential,Jamaica,3.0,1.0,Ozone Park,1238.0,3500.0,1925.0,1086.0,,40.6801394,-73.8339789,Ozone Park,wood floor
NY_8056,Multi-Family (2-4 Unit),Bronx,7.0,3.0,Bronx,2816.0,5000.0,1923.0,264.0,,40.871069,-73.89970799999998,Bronx,No
NY_3974,Townhouse,Rego Park,3.0,1.5,Rego Park,1782.0,2580.0,1940.0,1093.0,,40.720685,-73.85891,,wood floor
NY_7093,Multi-Family (2-4 Unit),Bronx,9.0,4.0,Bronx,3350.0,2500.0,1920.0,1031.0,,40.8191094,-73.8651309,Bronx,No
NY_7549,Condo/Co-op,Holliswood,1.0,1.0,Hilltop Village,750.0,,1953.0,1086.0,,40.7223079,-73.76092879999999,Hilltop Village,No
NY_6481,Multi-Family (2-4 Unit),Bronx,11.0,3.0,Bronx,2500.0,2500.0,1910.0,801.0,,40.82905529999999,-73.89264770000003,Bronx,No
NY_4299,Single Family Residential,Bronx,2.0,1.0,Bronx,690.0,1955.0,1947.0,502.0,,40.89446210000001,-73.84126309999998,Bronx,No
NY_5576,Multi-Family (2-4 Unit),Woodside,4.0,2.5,Woodside,2310.0,780.0,1931.0,684.0,,40.74420739999999,-73.9113604,Woodside,wood floor
NY_10790,Condo/Co-op,Bronx,0.0,1.0,Bronx,545.0,914760.0,1961.0,156.0,,40.9080135,-73.9055787,Bronx,No
NY_10986,Condo/Co-op,Forest Hills,3.0,3.0,Park Lane North,1700.0,,1965.0,978.0,,40.7129779,-73.8345967,Park Lane North,No
NY_8086,Condo/Co-op,Bronx,0.0,1.0,Bronx,650.0,,1950.0,534.0,,40.8653295,-73.90739,Bronx,No
NY_454,Single Family Residential,Staten Island,2.0,2.0,Annandale,1690.0,840.0,1989.0,355.0,65.0,40.5538176,-74.18503,Annandale,No
NY_1477,Condo/Co-op,Bronx,1.0,1.0,Riverdale,600.0,,1949.0,982.0,,40.8836826,-73.91444240000001,Riverdale,No
NY_1636,Condo/Co-op,New York,1.0,1.0,New York,525.0,,1956.0,451.0,,40.8127336,-73.95799509999998,New York,No
NY_3815,Single Family Residential,Flushing,6.0,3.0,Flushing,2134.0,3200.0,1930.0,512.0,,40.764316,-73.812297,Flushing,wood floor
NY_4693,Condo/Co-op,Bronx,2.0,1.0,Bronx,912.0,,1965.0,381.0,,40.8800687,-73.8364386,Bronx,No
NY_3077,Single Family Residential,Staten Island,2.0,3.0,Dongan Hills-Above Hylan,1300.0,1185.0,1989.0,87.0,,40.5881046,-74.0996304,Dongan Hills-Above Hylan,No
NY_826,Single Family Residential,Staten Island,3.0,2.0,South Beach,1840.0,3000.0,1960.0,425.0,,40.59680720000001,-74.0731122,South Beach,No
NY_5606,Condo/Co-op,Woodside,1.0,1.0,Celtic Park,600.0,,1937.0,1003.0,,40.7387698,-73.9221567,Celtic Park,wood floor
NY_7244,Condo/Co-op,Brooklyn,2.0,2.0,Bay Ridge,1000.0,4042.0,2000.0,431.0,175.0,40.6192278,-74.03136629999999,Bay Ridge,No
NY_9341,Condo/Co-op,Kew Gardens,1.0,1.0,Park Lane South,850.0,,1974.0,471.0,,40.7124154,-73.8339574,Park Lane South,No
